source_doi,catalyst_composition,metal_elements,primary_metal,is_noble_metal,is_hybrid,carbon_present,support_substrate,electrolyte_type,electrolyte_composition,pH,temperature_C,ir_compensation,potential_vs_RHE,overpotential_eta10_mV,tafel_slope_mV_dec,stability_value,notes
10.1038/s41597-019-0080-z,Cu6Zn6,"['Cu', 'Zn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU3NzIx, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Al6Zn6,"['Al', 'Zn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzUwMDk2, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Rh9Ru3,"['Rh', 'Ru']",Rh,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzUwMTIw, equation: H2O(g) + * -> H2O*"
10.1038/s41597-019-0080-z,Nb3Pb9,"['Nb', 'Pb']",Pb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzUzODk5, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Cr6Ta6,"['Cr', 'Ta']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU0OTk3, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Os6Rh6,"['Os', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU2ODk4, equation: H2O(g) + * -> H2O*"
10.1038/s41597-019-0080-z,Ag9Cu3,"['Ag', 'Cu']",Ag,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzQ4MTg0, equation: H2O(g) + * -> H2O*"
10.1038/s41597-019-0080-z,Ag6Pt6,"['Ag', 'Pt']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzUwMjMw, equation: H2O(g) + * -> H2O*"
10.1038/s41597-019-0080-z,Pt3Tc9,"['Pt', 'Tc']",Tc,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU0OTY5, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Cr6Ta6,"['Cr', 'Ta']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU0OTk4, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Ga6Y6,"['Ga', 'Y']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU1OTIx, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Os6Rh6,"['Os', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU2ODk5, equation: H2O(g) + * -> H2O*"
10.1038/s41597-019-0080-z,La3Rh9,"['La', 'Rh']",Rh,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzQ3MzU5, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Ag9Cu3,"['Ag', 'Cu']",Ag,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzQ4MTg1, equation: H2O(g) + * -> H2O*"
10.1038/s41597-019-0080-z,Al6Zn6,"['Al', 'Zn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzUwMDk4, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Ag6Pt6,"['Ag', 'Pt']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzUwMjMx, equation: H2O(g) + * -> H2O*"
10.1038/s41597-019-0080-z,Pt3Tc9,"['Pt', 'Tc']",Tc,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU0OTcw, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Cr6Ta6,"['Cr', 'Ta']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU0OTk5, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Pb6Pt6,"['Pb', 'Pt']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU1ODk5, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Ga6Y6,"['Ga', 'Y']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU1OTIy, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Os6Rh6,"['Os', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU2OTAw, equation: H2O(g) + * -> H2O*"
10.1038/s41597-019-0080-z,La3Rh9,"['La', 'Rh']",Rh,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzQ3MzYw, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Ag9Cu3,"['Ag', 'Cu']",Ag,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzQ4MTg2, equation: H2O(g) + * -> H2O*"
10.1038/s41597-019-0080-z,Ni3W9,"['Ni', 'W']",W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzUwMTkw, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Ag6Pt6,"['Ag', 'Pt']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzUwMjMy, equation: H2O(g) + * -> H2O*"
10.1038/s41597-019-0080-z,Cd9V3,"['Cd', 'V']",Cd,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU1MDMx, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Hf9Re3,"['Hf', 'Re']",Hf,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU1MDY0, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,La3Rh9,"['La', 'Rh']",Rh,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzQ3MzYx, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Ag9Cu3,"['Ag', 'Cu']",Ag,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzQ4MTg3, equation: H2O(g) + * -> H2O*"
10.1038/s41597-019-0080-z,Al6Zn6,"['Al', 'Zn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzUwMTAw, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Au3In9,"['Au', 'In']",In,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzUwMTY0, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Ni3W9,"['Ni', 'W']",W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzUwMTkx, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Cd9Tl3,"['Cd', 'Tl']",Cd,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzUwMjMz, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Os6Sn6,"['Os', 'Sn']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU1MDE5, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Ga6Y6,"['Ga', 'Y']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU1OTIz, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Os6Rh6,"['Os', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU2OTAx, equation: H2O(g) + * -> H2O*"
10.1038/s41597-019-0080-z,Mo3W9,"['Mo', 'W']",W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzUwMTAx, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Cu6W6,"['Cu', 'W']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzUxNzMw, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Os6Sn6,"['Os', 'Sn']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU1MDIw, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Os6Rh6,"['Os', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzU2OTAy, equation: H2O(g) + * -> H2O*"
10.1038/s41597-019-0080-z,In9Sn3,"['In', 'Sn']",In,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzQ4Mjc0, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Au3Pb9,"['Au', 'Pb']",Pb,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzQ4MzMw, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Pd3Zn9,"['Pd', 'Zn']",Zn,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzQ4MzQw, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Fe3Ru9,"['Fe', 'Ru']",Ru,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzQ4MzQ2, equation: H2O(g) + * -> H2O*"
10.1038/s41597-019-0080-z,Cu3Hg9,"['Cu', 'Hg']",Hg,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzQ4MzUy, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Hf9Pb3,"['Hf', 'Pb']",Hf,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzQ4MzU3, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Ag9Sc3,"['Ag', 'Sc']",Ag,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzQ4MzY1, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Ru9Sn3,"['Ru', 'Sn']",Ru,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzQ4MzY3, equation: H2O(g) + * -> H2O*"
10.1038/s41597-019-0080-z,Fe6Tc6,"['Fe', 'Tc']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NTY4, equation: CO2(g) + 3* -> C* + 2O*"
10.1038/s41597-019-0080-z,Ga6Ti6,"['Ga', 'Ti']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NTk3, equation: CO2(g) + 3* -> C* + 2O*"
10.1038/s41597-019-0080-z,Co6V6,"['Co', 'V']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NzEz, equation: CO2(g) + 3* -> C* + 2O*"
10.1038/s41597-019-0080-z,Sc6Zn6,"['Sc', 'Zn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0Nzcx, equation: CO2(g) + 3* -> C* + 2O*"
10.1038/s41597-019-0080-z,Cu6Ir6,"['Cu', 'Ir']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MDQ3, equation: CO2(g) + 3* -> C* + 2O*"
10.1038/s41597-019-0080-z,Ag6Nb6,"['Ag', 'Nb']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MDc2, equation: CO2(g) + 3* -> C* + 2O*"
10.1038/s41597-019-0080-z,Re6Rh6,"['Re', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MTM0, equation: CO2(g) + 3* -> C* + 2O*"
10.1038/s41597-019-0080-z,Pd6Tc6,"['Pd', 'Tc']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MjIx, equation: CO2(g) + 3* -> C* + 2O*"
10.1038/s41597-019-0080-z,Pd6Y6,"['Pd', 'Y']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MjUw, equation: CO2(g) + 3* -> C* + 2O*"
10.1038/s41597-019-0080-z,Cu6Nb6,"['Cu', 'Nb']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1Mjc5, equation: CO2(g) + 3* -> C* + 2O*"
10.1038/s41597-019-0080-z,Mn6W6,"['Mn', 'W']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0MzA2, equation: NO2(g) + 3* -> N* + 2O*"
10.1038/s41597-019-0080-z,In6Mn6,"['In', 'Mn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NTM0, equation: H2O2(g) + 4* -> 2H* + 2O*"
10.1038/s41597-019-0080-z,Mn6W6,"['Mn', 'W']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0MzA3, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Ga6Pb6,"['Ga', 'Pb']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NDA0, equation: SO2(g) + 3* -> 2O* + S*"
10.1038/s41597-019-0080-z,Ag9Fe3,"['Ag', 'Fe']",Ag,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYyMjI1, equation: H2O2(g) + 4* -> 2H* + 2O*"
10.1038/s41597-019-0080-z,Ag9La3,"['Ag', 'La']",Ag,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYyNDQy, equation: H2O2(g) + 4* -> 2H* + 2O*"
10.1038/s41597-019-0080-z,Y3Zr9,"['Y', 'Zr']",Zr,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYyNzI0, equation: H2O2(g) + 4* -> 2H* + 2O*"
10.1038/s41597-019-0080-z,Al9Re3,"['Al', 'Re']",Al,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYyODQy, equation: H2O2(g) + 4* -> 2H* + 2O*"
10.1038/s41597-019-0080-z,Fe9Sn3,"['Fe', 'Sn']",Fe,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYzMjE5, equation: H2O2(g) + 4* -> 2H* + 2O*"
10.1038/s41597-019-0080-z,Mn6W6,"['Mn', 'W']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0MzA4, equation: O2(g) + 2* -> 2O*"
10.1038/s41597-019-0080-z,Mn3Zr9,"['Mn', 'Zr']",Zr,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYyMzEz, equation: NO2(g) + 3* -> N* + 2O*"
10.1038/s41597-019-0080-z,Ga6Pb6,"['Ga', 'Pb']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NDA2, equation: H2O2(g) + 4* -> 2H* + 2O*"
10.1038/s41597-019-0080-z,Hg6Y6,"['Hg', 'Y']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYzNzc5, equation: NO2(g) + 3* -> N* + 2O*"
10.1038/s41597-019-0080-z,La6Nb6,"['La', 'Nb']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYzOTgy, equation: NO2(g) + 3* -> N* + 2O*"
10.1038/s41597-019-0080-z,Al6Ga6,"['Al', 'Ga']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NDgw, equation: NO2(g) + 3* -> N* + 2O*"
10.1038/s41597-019-0080-z,Mn3Zr9,"['Mn', 'Zr']",Zr,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYyMzE1, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Cu3Nb9,"['Cu', 'Nb']",Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYzMzM4, equation: CO2(g) + 3* -> C* + 2O*"
10.1038/s41597-019-0080-z,Fe6Tc6,"['Fe', 'Tc']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NTc0, equation: NO2(g) + 3* -> N* + 2O*"
10.1038/s41597-019-0080-z,Ga6Ti6,"['Ga', 'Ti']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NjAz, equation: NO2(g) + 3* -> N* + 2O*"
10.1038/s41597-019-0080-z,Co6V6,"['Co', 'V']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NzE5, equation: NO2(g) + 3* -> N* + 2O*"
10.1038/s41597-019-0080-z,Sc6Zn6,"['Sc', 'Zn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0Nzc3, equation: NO2(g) + 3* -> N* + 2O*"
10.1038/s41597-019-0080-z,Cu6Ir6,"['Cu', 'Ir']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MDUz, equation: NO2(g) + 3* -> N* + 2O*"
10.1038/s41597-019-0080-z,Ag6Nb6,"['Ag', 'Nb']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MDgy, equation: NO2(g) + 3* -> N* + 2O*"
10.1038/s41597-019-0080-z,Re6Rh6,"['Re', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MTQw, equation: NO2(g) + 3* -> N* + 2O*"
10.1038/s41597-019-0080-z,Pd6Tc6,"['Pd', 'Tc']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MjI3, equation: NO2(g) + 3* -> N* + 2O*"
10.1038/s41597-019-0080-z,Pd6Y6,"['Pd', 'Y']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MjU2, equation: NO2(g) + 3* -> N* + 2O*"
10.1038/s41597-019-0080-z,Hg6Y6,"['Hg', 'Y']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYzNzgx, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,La6Nb6,"['La', 'Nb']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYzOTg0, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Mn6W6,"['Mn', 'W']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0MzEy, equation: H2O2(g) + 4* -> 2H* + 2O*"
10.1038/s41597-019-0080-z,Al6Ga6,"['Al', 'Ga']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NDgy, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Fe6Tc6,"['Fe', 'Tc']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NTc2, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Ga6Ti6,"['Ga', 'Ti']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NjA1, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Co6V6,"['Co', 'V']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NzIx, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Sc6Zn6,"['Sc', 'Zn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0Nzc5, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Cu6Ir6,"['Cu', 'Ir']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MDU1, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Ag6Nb6,"['Ag', 'Nb']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MDg0, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Re6Rh6,"['Re', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MTQy, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Pd6Tc6,"['Pd', 'Tc']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MjI5, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Pd6Y6,"['Pd', 'Y']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MjU4, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Pt6Zn6,"['Pt', 'Zn']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5NDY0, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Cr6Ta6,"['Cr', 'Ta']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5NjQ3, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Au6Pd6,"['Au', 'Pd']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5Nzky, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Bi6In6,"['Bi', 'In']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYxMTgz, equation: NO2(g) + 3* -> N* + 2O*"
10.1038/s41597-019-0080-z,Au6Ir6,"['Au', 'Ir']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwMTQw, equation: H2O2(g) + 4* -> 2H* + 2O*"
10.1038/s41597-019-0080-z,Pt6Rh6,"['Pt', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNDI3, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,La6Pt6,"['La', 'Pt']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNDg1, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,In6Ru6,"['In', 'Ru']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNjAx, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Cu6Tc6,"['Cu', 'Tc']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNjMw, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Sc6Sn6,"['Sc', 'Sn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNjg4, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Os6W6,"['Os', 'W']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNzQ2, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Nb6W6,"['Nb', 'W']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwODYy, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Ag6Ga6,"['Ag', 'Ga']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwOTIw, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Re6W6,"['Re', 'W']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwOTQ5, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Cu6V6,"['Cu', 'V']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxMDA3, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,In6Pb6,"['In', 'Pb']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxMTY1, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Cd6Ti6,"['Cd', 'Ti']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxMjUy, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Pd6Sn6,"['Pd', 'Sn']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxNTg3, equation: NO2(g) + 3* -> N* + 2O*"
10.1038/s41597-019-0080-z,Bi6In6,"['Bi', 'In']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYxMTg1, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Hf6Pt6,"['Hf', 'Pt']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5MDMw, equation: O2(g) + 2* -> 2O*"
10.1038/s41597-019-0080-z,Pd6Sn6,"['Pd', 'Sn']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxNTg5, equation: H2O(g) + 3* -> 2H* + O*"
10.1038/s41597-019-0080-z,Re6Ta6,"['Re', 'Ta']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY3MDc5, equation: O2(g) + 2* -> 2O*"
10.1038/s41597-019-0080-z,Pt6Zn6,"['Pt', 'Zn']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5NDY4, equation: O2(g) + 2* -> 2O*"
10.1038/s41597-019-0080-z,Cr6Ta6,"['Cr', 'Ta']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5NjUx, equation: O2(g) + 2* -> 2O*"
10.1038/s41597-019-0080-z,Au6Pd6,"['Au', 'Pd']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5Nzk2, equation: O2(g) + 2* -> 2O*"
10.1038/s41597-019-0080-z,Pt6Rh6,"['Pt', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNDMx, equation: O2(g) + 2* -> 2O*"
10.1038/s41597-019-0080-z,La6Pt6,"['La', 'Pt']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNDg5, equation: O2(g) + 2* -> 2O*"
10.1038/s41597-019-0080-z,In6Ru6,"['In', 'Ru']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNjA1, equation: O2(g) + 2* -> 2O*"
10.1038/s41597-019-0080-z,Cu6Tc6,"['Cu', 'Tc']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNjM0, equation: O2(g) + 2* -> 2O*"
10.1038/s41597-019-0080-z,Sc6Sn6,"['Sc', 'Sn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNjky, equation: O2(g) + 2* -> 2O*"
10.1038/s41597-019-0080-z,Os6W6,"['Os', 'W']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNzUw, equation: O2(g) + 2* -> 2O*"
10.1038/s41597-019-0080-z,Nb6W6,"['Nb', 'W']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwODY2, equation: O2(g) + 2* -> 2O*"
10.1038/s41597-019-0080-z,Ag6Ga6,"['Ag', 'Ga']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwOTI0, equation: O2(g) + 2* -> 2O*"
10.1038/s41597-019-0080-z,Re6W6,"['Re', 'W']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwOTUz, equation: O2(g) + 2* -> 2O*"
10.1038/s41597-019-0080-z,Cu6V6,"['Cu', 'V']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxMDEx, equation: O2(g) + 2* -> 2O*"
